BuyDate,BuyPrice,SellDate,SellPrice,HoldingDays,ProfitPct,SellReason,Symbol
2021-04-06 00:00:00-04:00,238.82546997070312,2021-06-04 00:00:00-04:00,242.2066192626953,59,1.415740663006737,Max holding period,AAPL
2021-04-07 00:00:00-04:00,240.7910614013672,2021-06-04 00:00:00-04:00,242.2066192626953,58,0.5878780769891456,Max holding period,AAPL
2021-04-08 00:00:00-04:00,244.01901245117188,2021-06-07 00:00:00-04:00,245.12326049804688,60,0.45252541422196035,Max holding period,AAPL
2021-04-09 00:00:00-04:00,246.52426147460938,2021-06-08 00:00:00-04:00,243.9257354736328,60,-1.054065017955319,Max holding period,AAPL
2021-04-12 00:00:00-04:00,246.58203125,2021-06-11 00:00:00-04:00,249.06365966796875,60,1.0064108910891045,Max holding period,AAPL
2021-04-13 00:00:00-04:00,249.06796264648438,2021-06-11 00:00:00-04:00,249.06365966796875,59,-0.0017276322775150454,Max holding period,AAPL
2021-04-14 00:00:00-04:00,246.27369689941406,2021-06-11 00:00:00-04:00,249.06365966796875,58,1.132870787128426,Max holding period,AAPL
2021-04-15 00:00:00-04:00,250.0411834716797,2021-06-14 00:00:00-04:00,250.9951934814453,60,0.3815411511494782,Max holding period,AAPL
2021-04-16 00:00:00-04:00,251.23594665527344,2021-06-15 00:00:00-04:00,249.51754760742188,60,-0.683978176980149,Max holding period,AAPL
2021-04-26 00:00:00-04:00,252.0164337158203,2021-06-25 00:00:00-04:00,255.94960021972656,60,1.5606785819139768,Max holding period,AAPL
2021-04-27 00:00:00-04:00,252.421142578125,2021-06-25 00:00:00-04:00,255.94960021972656,59,1.3978455233834008,Max holding period,AAPL
2021-05-28 00:00:00-04:00,241.13462829589844,2021-07-23 00:00:00-04:00,279.75592041015625,56,16.01648522536767,Target reached,AAPL
2021-06-07 00:00:00-04:00,245.12326049804688,2021-08-06 00:00:00-04:00,279.55316162109375,60,14.045954289728124,Max holding period,AAPL
2021-06-08 00:00:00-04:00,243.9257354736328,2021-08-06 00:00:00-04:00,279.55316162109375,59,14.605849636276735,Max holding period,AAPL
2021-06-09 00:00:00-04:00,244.91079711914062,2021-08-06 00:00:00-04:00,279.55316162109375,58,14.144890674256727,Max holding period,AAPL
2021-06-10 00:00:00-04:00,248.43588256835938,2021-08-09 00:00:00-04:00,278.46185302734375,60,12.086003901116204,Max holding period,AAPL
2021-06-11 00:00:00-04:00,249.06365966796875,2021-08-10 00:00:00-04:00,276.636474609375,60,11.070589333732617,Max holding period,AAPL
2021-06-14 00:00:00-04:00,250.9951934814453,2021-08-13 00:00:00-04:00,282.8271179199219,60,12.682284468060834,Max holding period,AAPL
2021-06-15 00:00:00-04:00,249.51754760742188,2021-08-13 00:00:00-04:00,282.8271179199219,59,13.34959029210545,Max holding period,AAPL
2021-06-16 00:00:00-04:00,248.57107543945312,2021-08-13 00:00:00-04:00,282.8271179199219,58,13.781186093316332,Max holding period,AAPL
2021-06-17 00:00:00-04:00,251.97064208984375,2021-08-16 00:00:00-04:00,284.5172424316406,60,12.916822401155725,Max holding period,AAPL
2021-06-21 00:00:00-04:00,253.6414031982422,2021-08-20 00:00:00-04:00,294.50592041015625,60,16.111138282883175,Target reached,AAPL
2021-06-22 00:00:00-04:00,256.4228515625,2021-08-20 00:00:00-04:00,294.50592041015625,59,14.851667320443141,Max holding period,AAPL
2021-06-23 00:00:00-04:00,256.19110107421875,2021-08-20 00:00:00-04:00,294.50592041015625,58,14.955562146882562,Max holding period,AAPL
2021-06-24 00:00:00-04:00,257.56243896484375,2021-08-23 00:00:00-04:00,294.7864990234375,60,14.452441205402122,Max holding period,AAPL
2021-06-28 00:00:00-04:00,259.52301025390625,2021-08-27 00:00:00-04:00,290.0161437988281,60,11.74968397410645,Max holding period,AAPL
2021-06-29 00:00:00-04:00,262.1112976074219,2021-08-27 00:00:00-04:00,290.0161437988281,59,10.64618215472759,Max holding period,AAPL
2021-06-30 00:00:00-04:00,261.6283264160156,2021-08-27 00:00:00-04:00,290.0161437988281,58,10.850437248783606,Max holding period,AAPL
2021-07-01 00:00:00-04:00,262.304443359375,2021-08-30 00:00:00-04:00,293.76080322265625,60,11.992309188672001,Max holding period,AAPL
2021-07-02 00:00:00-04:00,268.14739990234375,2021-08-31 00:00:00-04:00,292.106201171875,60,8.9349370078758,Max holding period,AAPL
2021-07-07 00:00:00-04:00,270.3492736816406,2021-09-03 00:00:00-04:00,291.39013671875,58,7.78284430010594,Max holding period,AAPL
2021-07-22 00:00:00-04:00,276.3468322753906,2021-09-20 00:00:00-04:00,284.7716064453125,60,3.0486233913209038,Max holding period,AAPL
2021-07-23 00:00:00-04:00,279.75592041015625,2021-09-21 00:00:00-04:00,285.25537109375,60,1.9658031456602831,Max holding period,AAPL
2021-07-26 00:00:00-04:00,279.1571960449219,2021-09-24 00:00:00-04:00,289.6581115722656,60,3.761649592458993,Max holding period,AAPL
2021-07-27 00:00:00-04:00,276.7331237792969,2021-09-24 00:00:00-04:00,289.6581115722656,59,4.670560436153948,Max holding period,AAPL
2021-07-28 00:00:00-04:00,276.4241027832031,2021-09-24 00:00:00-04:00,289.6581115722656,58,4.787574113767423,Max holding period,AAPL
2021-08-05 00:00:00-04:00,279.6111145019531,2021-10-04 00:00:00-04:00,273.9438781738281,60,-2.0268279886582974,Max holding period,AAPL
2021-08-06 00:00:00-04:00,279.55316162109375,2021-10-05 00:00:00-04:00,279.41094970703125,60,-0.05087115210495874,Max holding period,AAPL
2021-08-13 00:00:00-04:00,282.8271179199219,2021-10-12 00:00:00-04:00,283.3976135253906,60,0.2017117770263699,Max holding period,AAPL
2021-08-16 00:00:00-04:00,284.5172424316406,2021-10-15 00:00:00-04:00,294.36077880859375,60,3.4597328066393596,Max holding period,AAPL
2021-08-17 00:00:00-04:00,283.0491943359375,2021-10-15 00:00:00-04:00,294.36077880859375,59,3.9963316268023297,Max holding period,AAPL
2021-08-19 00:00:00-04:00,287.16162109375,2021-10-18 00:00:00-04:00,297.3410949707031,60,3.5448587586952796,Max holding period,AAPL
2021-08-20 00:00:00-04:00,294.50592041015625,2021-10-19 00:00:00-04:00,298.2506408691406,60,1.2715263767088647,Max holding period,AAPL
