Date,Close,K,D,J,MACD,Signal,BuySignal,SellSignal
2020-11-25 00:00:00-05:00,205.60081481933594,42.56257912793031,33.390636072643986,60.90646523850296,1.5390042630390326,0,True,False
2020-11-27 00:00:00-05:00,206.90823364257812,54.588592385518,40.4931156918369,82.77954577288021,1.6135270306757548,0,True,False
2020-11-30 00:00:00-05:00,205.79312133789062,58.41276458380166,46.486863496687526,82.26456675802991,1.5645712142830064,0,True,False
2020-12-01 00:00:00-05:00,207.8503875732422,68.25837128015219,53.76064358582819,97.2538266688002,1.6724980525300168,0,True,False
2020-12-02 00:00:00-05:00,207.0428466796875,71.74810862275608,59.76560745503352,95.71311095820118,1.6735770932373555,0,True,False
2020-12-03 00:00:00-05:00,205.95655822753906,69.95547985717864,63.16568252664798,83.53507451823997,1.5686949028140305,0,True,False
2020-12-04 00:00:00-05:00,206.07192993164062,69.19842411981084,65.17795797605855,77.2393564073154,1.4778488222931685,0,True,False
2020-12-07 00:00:00-05:00,206.00460815429688,67.52624469385391,65.96107347323459,70.65658713509254,1.3844611379682874,0,True,False
2020-12-08 00:00:00-05:00,207.65814208984375,71.61350902791823,67.84578544503456,79.14895619368556,1.4274226549315188,0,True,False
2020-12-09 00:00:00-05:00,203.6109161376953,52.67699826739535,62.78850914053789,32.45397652111028,1.1219594067406717,0,False,False
2020-12-10 00:00:00-05:00,202.38040161132812,35.88205632485223,53.81849262817852,0.009183718199651025,0.7716897838981538,0,False,False
2020-12-11 00:00:00-05:00,205.01443481445312,40.77113679440401,49.46898645509448,23.375437473023055,0.6985901379443362,0,False,False
2020-12-14 00:00:00-05:00,205.9180908203125,48.82228018805818,49.25340489318279,47.96003077780895,0.7054437133716362,0,False,False
2020-12-15 00:00:00-05:00,205.85079956054688,53.891823676852475,50.7996057205825,60.07625958939242,0.6974061154103595,0,True,False
2020-12-16 00:00:00-05:00,210.8016815185547,66.74639855373783,56.11534367465768,88.00850831189814,1.0781033545078742,0,True,False
2020-12-17 00:00:00-05:00,210.93624877929688,73.67145184129049,61.967482733384315,97.07939005710284,1.3748190543214491,0,True,False
2020-12-18 00:00:00-05:00,210.1383514404297,75.93947457572706,66.62486799708896,94.56868773300329,1.5279712359258895,0,True,False
2020-12-21 00:00:00-05:00,213.98370361328125,80.80319970646772,71.35101553784484,99.70756804371348,1.9373012240665162,0,True,False
2020-12-22 00:00:00-05:00,215.28152465820312,83.7921401197602,75.4980786924785,100.38026297432361,2.3394537343235697,0,True,False
2020-12-23 00:00:00-05:00,212.47442626953125,79.89290128989887,76.9630246515069,85.75265456668282,2.4039419693679633,0,True,False
2020-12-24 00:00:00-05:00,214.1375274658203,79.42572389204958,77.78392630105674,82.70931907403525,2.5597406310654662,0,True,False
2020-12-28 00:00:00-05:00,216.26206970214844,83.69742585142409,79.75509586372337,91.5820858268255,2.82211342895647,0,True,False
2020-12-29 00:00:00-05:00,215.48336791992188,81.02566439983059,80.17861914538166,82.71975490872845,2.9333966648592025,0,True,False
2020-12-30 00:00:00-05:00,213.10885620117188,70.92265404632387,77.09329532681414,58.58137148534331,2.7977356252262098,0,False,False
2020-12-31 00:00:00-05:00,213.82028198242188,66.3977135346953,73.52809976381519,52.136941076455514,2.716317373018285,0,False,False
2021-01-04 00:00:00-05:00,209.27316284179688,52.02587557104096,66.36068951186763,23.35624768938763,2.2588398095232662,0,False,False
2021-01-05 00:00:00-05:00,209.47506713867188,43.010605706058506,58.57732665946789,11.877163799239739,1.8907817785069199,0,False,False
2021-01-06 00:00:00-05:00,204.04351806640625,29.351772499827533,48.83547395137459,-9.615630403266579,1.1475838877179,0,False,False
2021-01-07 00:00:00-05:00,209.8499755859375,33.456755559789706,43.70923402390747,12.951798631554169,1.0154216513333267,0,False,False
2021-01-08 00:00:00-05:00,211.12852478027344,39.10236988072457,42.1736125502611,32.959884541651505,1.0022965112487725,0,False,False
2021-01-11 00:00:00-05:00,209.08090209960938,38.20735509363043,40.85152667824357,32.919011924404145,0.8172479795483412,0,False,False
2021-01-12 00:00:00-05:00,206.61985778808594,32.75174301301008,38.151598717484156,21.95203160406193,0.4666309457635407,0,False,False
2021-01-13 00:00:00-05:00,207.9752960205078,35.09524788091434,37.13281508709442,31.020113468554186,0.2947393857463112,0,False,False
2021-01-14 00:00:00-05:00,204.78375244140625,26.651823913756022,33.639151321040515,12.67716909918704,-0.09788841129807224,0,False,False
2021-01-15 00:00:00-05:00,204.42803955078125,20.507030407806216,29.26177764854088,2.9975359263368944,-0.4327632018379859,0,False,False
2021-01-19 00:00:00-05:00,208.071533203125,31.032599590796124,29.85205163241701,33.393695507554355,-0.39954865005881857,0,False,False
2021-01-20 00:00:00-05:00,215.66603088378906,50.50913573759897,36.737746358442145,78.05191449591261,0.23685628269933545,0,True,False
2021-01-21 00:00:00-05:00,216.27169799804688,63.89933536514276,45.79160938197484,100.11478733147862,0.7810802444569447,0,True,False
2021-01-22 00:00:00-05:00,217.2137908935547,68.32015521034803,53.30112466987662,98.35821629129084,1.273718049527389,0,True,False
2021-01-25 00:00:00-05:00,220.6553955078125,77.88234523361473,61.4948648663563,110.65730596813158,1.919716492249563,0,True,False
2021-01-26 00:00:00-05:00,223.34716796875,82.4708656647875,68.4868651373737,110.4388667196151,2.6186918047448557,0,True,False
2021-01-27 00:00:00-05:00,223.89508056640625,79.46724903090205,72.14699310358398,94.1077608855382,3.1801875211311597,0,True,False
2021-01-28 00:00:00-05:00,229.69192504882812,82.27141605014337,75.52180075348261,95.77064664346489,4.046290704691074,0,True,False
2021-01-29 00:00:00-05:00,222.99143981933594,76.3182348093508,75.78727877216016,77.38014688373207,4.144238357780608,0,True,False
2021-02-01 00:00:00-05:00,230.3840789794922,80.28051572102959,77.28502442198953,86.2714983191097,4.7634763852816775,0,True,False
2021-02-02 00:00:00-05:00,230.24948120117188,81.69372410827698,78.75459098422024,87.57199035639047,5.183612608155443,0,True,False
2021-02-03 00:00:00-05:00,233.60455322265625,84.45769069384791,80.65562422087913,92.06182363978547,5.721347729121931,0,True,False
2021-02-04 00:00:00-05:00,232.65284729003906,84.71914214551406,82.0101301958127,90.13716604491674,6.001530068825673,0,True,False
2021-02-05 00:00:00-05:00,232.8354949951172,83.39481915786824,82.47169318317711,85.24107110725049,6.167222829182975,0,True,False
2021-02-08 00:00:00-05:00,233.09507751464844,83.08825728953468,82.6772145519667,83.91034276467065,6.247464790232556,0,True,False
2021-02-09 00:00:00-05:00,234.34478759765625,85.52319141832582,83.62587350743121,89.31782724011504,6.33882821602154,0,True,False
2021-02-10 00:00:00-05:00,233.4315185546875,83.25659938879436,83.50278213455127,82.76423389728052,6.265318518086332,0,False,False
2021-02-11 00:00:00-05:00,235.0369873046875,85.30437191245483,84.10331206052234,87.7064916163198,6.26439738986835,0,True,False
2021-02-12 00:00:00-05:00,235.5176239013672,85.91530065138032,84.70730825747717,88.33128543918662,6.23062794510372,0,True,False
2021-02-16 00:00:00-05:00,234.27749633789062,78.81980622361607,82.74480757951878,70.96980351181065,6.034238540921251,0,False,False
2021-02-17 00:00:00-05:00,235.298828125,77.96552437094867,81.15171317665954,71.59314675952692,5.893079708229521,0,False,False
2021-02-18 00:00:00-05:00,234.90377807617188,74.9277686286534,79.07706499398863,66.62917589798295,5.683813613670168,0,False,False
2021-02-19 00:00:00-05:00,232.18658447265625,54.84253238766109,70.9988874585404,22.529822245902466,5.238329706670328,0,False,False
2021-02-22 00:00:00-05:00,225.96206665039062,41.90437402604177,61.30071631436962,3.1116894493860627,4.333065056313984,0,False,False
2021-02-23 00:00:00-05:00,224.76727294921875,36.92578574657454,53.17573945843537,4.425878322852867,3.479121287920691,0,False,False
2021-02-24 00:00:00-05:00,226.0006103515625,36.14120385549862,47.49756092412194,13.428489718251967,2.868814808734868,0,False,False
2021-02-25 00:00:00-05:00,220.64328002929688,26.186375323292545,40.39383239051115,-2.2285388111446593,1.9305960337078716,0,False,False
2021-02-26 00:00:00-05:00,223.90965270996094,25.939511956879556,35.57572557930017,6.667084712038331,1.4340885915179342,0,False,False
2021-03-01 00:00:00-05:00,228.303466796875,35.673997852945014,35.608483003848455,35.80502755113814,1.3792478321597912,0,True,False
2021-03-02 00:00:00-05:00,225.34539794921875,36.22297767567981,35.81331456112558,37.04230390478827,1.0845921971555015,0,True,False
2021-03-03 00:00:00-05:00,219.265380859375,24.751067412216273,32.12589884482237,10.001404547004071,0.3563610093195564,0,False,False
2021-03-04 00:00:00-05:00,218.46563720703125,22.52363044078573,28.92514271014344,9.720605902070318,-0.28204879967702823,0,False,False
2021-03-05 00:00:00-05:00,223.1581573486328,33.5371845521559,30.46248999081428,39.68657367483913,-0.4046811025559691,0,False,False
2021-03-08 00:00:00-05:00,219.1016082763672,30.256265531181217,30.393748504269922,29.98129958500381,-0.8197481478691202,0,False,False
2021-03-09 00:00:00-05:00,225.25869750976562,44.193168004795865,34.99355500444526,62.59239400549707,-0.6444374536653754,0,False,False
2021-03-10 00:00:00-05:00,223.9482421875,50.05261665974851,40.0132422228797,70.13136553348613,-0.604279500111943,0,False,False
2021-03-11 00:00:00-05:00,228.48658752441406,62.141070195816134,47.3891848805252,91.64484082639801,-0.2038970936696387,0,False,False
2021-03-12 00:00:00-05:00,227.15682983398438,67.11473051660384,53.96436675921809,93.41545803137534,0.006038902952184344,0,True,False
2021-03-15 00:00:00-04:00,226.25112915039062,68.32909399356322,58.752609170666474,87.48206363935671,0.09820022579711463,0,True,False
2021-03-16 00:00:00-04:00,229.04542541503906,73.92827735093731,63.811165230756764,94.16250159129838,0.3921941240572835,0,True,False
2021-03-17 00:00:00-04:00,228.39984130859375,75.2168816254205,67.61307069564468,90.42450348497212,0.5665621882876621,0,True,False
2021-03-18 00:00:00-04:00,222.3102264404297,59.3995521009986,64.87523116409598,48.44819397480384,0.21093755182499763,0,False,False
2021-03-19 00:00:00-04:00,221.95370483398438,42.71206195236513,57.48750809351903,13.161169670057333,-0.09853005562519002,0,False,False
2021-03-22 00:00:00-04:00,227.3881072998047,49.14072237822649,54.70524618842152,38.011674757836445,0.09364600482118135,0,False,False
2021-03-23 00:00:00-04:00,228.92018127441406,56.20778203348751,55.20609147011018,58.211163160242165,0.3653608307257912,0,True,False
2021-03-24 00:00:00-04:00,226.8773956298828,54.87909836544977,55.09709376855671,54.443107559235884,0.4111219012500271,0,False,False
2021-03-25 00:00:00-04:00,223.8711395263672,45.104487470459254,51.76622500252423,31.78101240632931,0.20247414025493526,0,False,False
2021-03-26 00:00:00-04:00,227.86024475097656,50.382965338037195,51.30513844769522,48.538619118721144,0.3549154948258604,0,False,False
2021-03-29 00:00:00-04:00,226.66546630859375,50.36925999427002,50.99317896322015,49.12142205636975,0.3749950222930636,0,False,False
2021-03-30 00:00:00-04:00,223.39903259277344,40.70201475168732,47.56279089270921,26.98046246964354,0.12588318731110348,0,False,False
2021-03-31 00:00:00-04:00,227.1761474609375,45.4252620127893,46.85028126606924,42.57522350622942,0.2305838395598414,0,False,False
2021-04-01 00:00:00-04:00,233.5163116455078,62.33078016424745,52.01044756546198,82.9714453618184,0.8157546121471455,0,True,False
2021-04-05 00:00:00-04:00,239.99136352539062,73.31419405842932,59.111696396451094,101.71918938238576,1.7814537479010824,0,True,False
2021-04-06 00:00:00-04:00,238.82546997070312,78.49790858185868,65.57376712492028,104.3461914957355,2.424748414024947,0,True,False
2021-04-07 00:00:00-04:00,240.7910614013672,83.93388701318487,71.69380708767515,108.41404686420432,3.057921062419723,0,True,False
2021-04-08 00:00:00-04:00,244.01901245117188,88.00164380817593,77.12975266117542,109.74542610217696,3.7766487645661755,0,True,False
2021-04-09 00:00:00-04:00,246.52426147460938,91.81360528884339,82.02437020373141,111.39207545906734,4.4965647066979955,0,True,False
2021-04-12 00:00:00-04:00,246.58203125,92.33438726436229,85.46104255727504,106.08107667853679,5.013966925986864,0,True,False
2021-04-13 00:00:00-04:00,249.06796264648438,94.01892894981485,88.31367135478831,105.42944413986794,5.560507728556814,0,True,False
2021-04-14 00:00:00-04:00,246.27369689941406,90.33619650489068,88.98784640482243,93.03289670502718,5.702437212529844,0,True,False
2021-04-15 00:00:00-04:00,250.0411834716797,92.72559603020626,90.23376294661705,97.7092621973847,6.049190726107923,0,True,False
2021-04-16 00:00:00-04:00,251.23594665527344,94.53658597671483,91.66803728998298,100.27368335017854,6.347235804370484,0,True,False
2021-04-19 00:00:00-04:00,249.30886840820312,89.96627736474959,91.10078398157185,87.69726413110504,6.354686694361277,0,False,False
2021-04-20 00:00:00-04:00,248.8463897705078,81.9887738954499,88.06344728619786,69.83942711395397,6.251213321468242,0,False,False
2021-04-21 00:00:00-04:00,251.08181762695312,84.67391190270907,86.93360215836826,80.15453139139069,6.2772302706107155,0,False,False
2021-04-22 00:00:00-04:00,247.79608154296875,68.32076403507831,80.72932278393829,43.50364653735838,5.963968531522909,0,False,False
2021-04-23 00:00:00-04:00,251.63099670410156,75.7082898761288,79.0556451480018,69.01357933238282,5.956489249860425,0,False,False
2021-04-26 00:00:00-04:00,252.0164337158203,79.73036049693603,79.2805502643132,80.62998096218166,5.9134963064744,0,True,False
2021-04-27 00:00:00-04:00,252.421142578125,81.10061516123368,79.8872385632867,83.52736835712761,5.844706572820485,0,True,False
2021-04-28 00:00:00-04:00,245.28125,59.30796959112493,73.02748223923278,31.868944294909227,5.154641059334438,0,False,False
2021-04-29 00:00:00-04:00,243.30596923828125,47.78388415612858,64.61294954486472,14.125753378656299,4.397676837755682,0,False,False
2021-04-30 00:00:00-04:00,242.98800659179688,39.32598749546505,56.18396219506483,5.610038096265484,3.729133184232211,0,False,False
2021-05-03 00:00:00-04:00,242.67962646484375,32.9355782673995,48.43450088584305,1.9377330305123905,3.1382480531479757,0,False,False
2021-05-04 00:00:00-04:00,238.75799560546875,25.839242752241528,40.90274817464255,-4.287768092560512,2.3267037017996586,0,False,False
2021-05-05 00:00:00-04:00,237.4861297607422,18.584010262142158,33.46316887047575,-11.174306954525022,1.5629038297759337,0,False,False
2021-05-06 00:00:00-04:00,240.62728881835938,21.47040974883143,29.46558249659431,5.48006425330567,1.1972510476895195,0,False,False
2021-05-07 00:00:00-04:00,243.25779724121094,28.31362794968253,29.081597647623713,26.777688553800168,1.1069681889297271,0,False,False
2021-05-10 00:00:00-04:00,238.17022705078125,25.879911813283286,28.0143690361769,21.610997367496054,0.6177726782553918,0,False,False
2021-05-11 00:00:00-04:00,237.25486755371094,26.270239028561424,27.432992366971742,23.94473235174079,0.1544395669550056,0,False,False
2021-05-12 00:00:00-04:00,230.28839111328125,19.417656583465877,24.761213772469787,8.730542205458057,-0.7660610148326441,0,False,False
2021-05-13 00:00:00-04:00,234.1715087890625,23.100736019331947,24.207721188090506,20.88676568181483,-1.1687565162867486,0,False,False
2021-05-14 00:00:00-04:00,239.10488891601562,36.10289483128588,28.172779069155627,51.963126355546386,-1.0773935341786114,0,False,False
2021-05-17 00:00:00-04:00,236.24310302734375,38.67109987993149,31.672219339414244,52.66886096096598,-1.2218254733990364,0,False,False
2021-05-18 00:00:00-04:00,234.21971130371094,36.07037414751457,33.13827094211435,41.934580558315005,-1.482470629107695,0,False,False
2021-05-19 00:00:00-04:00,234.79913330078125,35.57159583056159,33.94937923826343,38.81602901515791,-1.6235638467301214,0,False,False
2021-05-20 00:00:00-04:00,238.0441436767578,45.62543196493912,37.841396813821994,61.19350226717337,-1.4567435872768613,0,False,False
2021-05-21 00:00:00-04:00,236.7790069580078,53.41766303694353,43.0334855548625,74.18601800110558,-1.4103654745311474,0,False,False
2021-05-24 00:00:00-04:00,242.19699096679688,68.01635155540419,51.361107555043056,101.32683955612644,-0.9257529527382928,0,False,False
2021-05-25 00:00:00-04:00,243.10482788085938,76.25119001384972,59.657801707978614,109.43796662559193,-0.4631008476165164,0,False,False
2021-05-26 00:00:00-04:00,242.88265991210938,80.79693688623239,66.70418010072987,108.9824504572374,-0.11306942546849541,0,False,False
2021-05-27 00:00:00-04:00,240.77732849121094,78.76015465801122,70.72283828649033,94.83478740105298,-0.005486408353334582,0,False,False
2021-05-28 00:00:00-04:00,241.13462829589844,78.26227760206599,73.23598472501556,88.31486335616688,0.10736735196385894,0,True,False
2021-06-01 00:00:00-04:00,238.9326629638672,72.6304931911749,73.03415421373533,71.82317114605405,0.01890662655785036,0,False,False
2021-06-02 00:00:00-04:00,238.83609008789062,61.04887364985143,69.0390606924407,45.06849956467289,-0.058319488884365,0,False,False
2021-06-03 00:00:00-04:00,237.300537109375,49.787181740326645,62.62176770840268,24.118009804174577,-0.24065392532173746,0,False,False
2021-06-04 00:00:00-04:00,242.2066192626953,59.31483953786355,61.51945831822297,54.9056019771447,0.010602331014382571,0,False,False
2021-06-07 00:00:00-04:00,245.12326049804688,72.03496074992688,65.02462579545761,86.05563065886543,0.44000123630848975,0,True,False
2021-06-08 00:00:00-04:00,243.9257354736328,72.54289603809399,67.5307158763364,82.56725636160914,0.6758815591775829,0,True,False
2021-06-09 00:00:00-04:00,244.91079711914062,75.49481955689792,70.18541710319023,86.11362446431329,0.9315661421590562,0,True,False
2021-06-10 00:00:00-04:00,248.43588256835938,83.15606300959068,74.50896573865704,100.45025755145795,1.402476080419433,0,True,False
2021-06-11 00:00:00-04:00,249.06365966796875,87.4796029911116,78.83251148947522,104.77378599438435,1.8055190647185668,0,True,False
2021-06-14 00:00:00-04:00,250.9951934814453,91.53507918906541,83.06670072267195,108.47183612185233,2.254800236230608,0,True,False
2021-06-15 00:00:00-04:00,249.51754760742188,91.15874473189967,85.76404872574786,101.94813674420331,2.4632305403566193,0,True,False
2021-06-16 00:00:00-04:00,248.57107543945312,85.94468197633607,85.82425980927725,86.1855263104537,2.522957579587711,0,True,False
2021-06-17 00:00:00-04:00,251.97064208984375,88.25680388986878,86.6351078361411,91.50019599732414,2.8121911171407987,0,True,False
2021-06-18 00:00:00-04:00,250.55093383789062,82.3993341714545,85.22318328124557,76.75163595187237,2.893497747636104,0,False,False
2021-06-21 00:00:00-04:00,253.6414031982422,85.3888024367226,85.27838966640458,85.60962797735866,3.1707583587059105,0,True,False
2021-06-22 00:00:00-04:00,256.4228515625,89.48912819958866,86.68196917746593,95.10344624383413,3.5737332555964656,0,True,False
2021-06-23 00:00:00-04:00,256.19110107421875,88.80261212618609,87.38885016037266,91.63013605781296,3.8302408053134513,0,True,False
2021-06-24 00:00:00-04:00,257.56243896484375,89.65594191908086,88.14454741327539,92.67873093069178,4.096953266534001,0,True,False
2021-06-25 00:00:00-04:00,255.94960021972656,86.07989562791647,87.4563301514891,83.32702658077122,4.130567593902157,0,False,False
2021-06-28 00:00:00-04:00,259.52301025390625,90.30558403654295,88.40608144650706,94.10458921661476,4.394889960305761,0,True,False
2021-06-29 00:00:00-04:00,262.1112976074219,93.00423432519365,89.93879907273593,99.1351048301091,4.758368982579896,0,True,False
2021-06-30 00:00:00-04:00,261.6283264160156,93.51512079364987,91.13090631304057,98.28354975486846,4.950391950772712,0,True,False
2021-07-01 00:00:00-04:00,262.304443359375,95.1020588675545,92.45462383121189,100.39692894023975,5.098357827878118,0,True,False
2021-07-02 00:00:00-04:00,268.14739990234375,95.98683267031096,93.63202677757825,100.6964444557764,5.6222893609140385,0,True,False
2021-07-06 00:00:00-04:00,268.1569519042969,93.50928492072497,93.59111282529382,93.34562911158727,5.9694673386801185,0,False,False
2021-07-07 00:00:00-04:00,270.3492736816406,94.0825415769412,93.75492240917629,94.73777991247101,6.34833082670454,0,True,False
2021-07-08 00:00:00-04:00,267.92523193359375,89.21266919327654,92.24083800387638,83.15633157207685,6.379444692672109,0,False,False
2021-07-09 00:00:00-04:00,268.4273986816406,86.60636066280506,90.36267889018593,79.09372420804331,6.3711803146541115,0,False,False
2021-07-12 00:00:00-04:00,267.8286437988281,82.23274702546725,87.65270160194638,71.392837872509,6.24433540886406,0,False,False
2021-07-13 00:00:00-04:00,271.3634033203125,83.45079303598675,86.25206541329317,77.84824828137391,6.355770097963273,0,False,False
2021-07-14 00:00:00-04:00,272.8410339355469,86.2407956479741,86.24830882485348,86.22576929421533,6.488519717156976,0,False,False
2021-07-15 00:00:00-04:00,271.41168212890625,82.97173249712442,85.15611671561045,78.60296406015235,6.4045602180792685,0,False,False
2021-07-16 00:00:00-04:00,271.1412353515625,77.25331585708375,82.52184976276821,66.71624804571482,6.2442194406310705,0,False,False
2021-07-19 00:00:00-04:00,267.5292053222656,60.344999098530714,75.12956620802238,30.775864879547385,5.759297980855877,0,False,False
2021-07-20 00:00:00-04:00,269.76019287109375,57.052203748098975,69.10377872138125,32.94905380153443,5.491711251527079,0,False,False
2021-07-21 00:00:00-04:00,271.7689208984375,62.04148271446232,66.74968005240827,52.625088038570425,5.379720337550168,0,False,False
2021-07-22 00:00:00-04:00,276.3468322753906,73.91460472677184,69.13798827719613,83.46783762592327,5.595860325757656,0,True,False
2021-07-23 00:00:00-04:00,279.75592041015625,81.92338485068704,73.39978713502643,98.97058028200826,5.973380334952708,0,True,False
2021-07-26 00:00:00-04:00,279.1571960449219,85.93279294514387,77.57745573839891,102.64346735863379,6.1533239217398545,0,True,False
2021-07-27 00:00:00-04:00,276.7331237792969,83.22181923736592,79.45891023805457,90.7476372359886,6.030808728697082,0,True,False
2021-07-28 00:00:00-04:00,276.4241027832031,80.47066757853646,79.79616268488188,81.81967736584565,5.84144262928919,0,True,False
2021-07-29 00:00:00-04:00,276.6944274902344,79.23083953707584,79.6077216356132,78.47707534000111,5.648074093512946,0,False,False
2021-07-30 00:00:00-04:00,275.1589050292969,73.5788850042224,77.5981094251496,65.540436162368,5.309717191465211,0,False,False
2021-08-02 00:00:00-04:00,275.0719299316406,68.57039518602487,74.58887134544136,56.533442867191866,4.977174970486942,0,False,False
2021-08-03 00:00:00-04:00,277.2931823730469,65.01865348355493,71.39879872481255,52.25836300103967,4.837110177633406,0,False,False
2021-08-04 00:00:00-04:00,276.70416259765625,59.82725151851741,67.54161632271418,44.39852191012386,4.625261709097288,0,False,False
2021-08-05 00:00:00-04:00,279.6111145019531,70.3013231926452,68.46151861269118,73.98093235255322,4.638467628289504,0,True,False
2021-08-06 00:00:00-04:00,279.55316162109375,77.00622989447142,71.30975570661792,88.39917827017842,4.591331094388181,0,True,False
2021-08-09 00:00:00-04:00,278.46185302734375,70.92787915337709,71.18246352220432,70.41871041572264,4.415021943888462,0,False,False
2021-08-10 00:00:00-04:00,276.636474609375,58.808857151744455,67.05792806538436,42.31071532446464,4.0809601209081166,0,False,False
2021-08-11 00:00:00-04:00,277.1290588378906,52.90635784695372,62.34073799257414,34.03759755571288,3.8120185727462967,0,False,False
2021-08-12 00:00:00-04:00,279.8912048339844,61.17794870147444,61.95314156220758,59.62756298000818,3.778209706236794,0,False,False
2021-08-13 00:00:00-04:00,282.8271179199219,73.93141291818506,65.94589868086673,89.90244139282171,3.942868650086325,0,True,False
2021-08-16 00:00:00-04:00,284.5172424316406,81.89986134286967,71.26388623486771,103.1718115588736,4.16176671642927,0,True,False
2021-08-17 00:00:00-04:00,283.0491943359375,81.90390206934013,74.81055817969185,96.09058984863671,4.168731259731032,0,True,False
2021-08-18 00:00:00-04:00,281.3172607421875,74.52393844198888,74.7150182671242,74.14177879171822,3.9885209570075517,0,False,False
2021-08-19 00:00:00-04:00,287.16162109375,81.19513699220195,76.87505784215011,89.83529529230563,4.268094098793199,0,True,False
2021-08-20 00:00:00-04:00,294.50592041015625,85.13471380866285,79.62827649765437,96.1475884306798,5.0243636670418255,0,True,False
2021-08-23 00:00:00-04:00,294.7864990234375,88.15725150444287,82.47126816658387,99.52921818016088,5.582007193457969,0,True,False
2021-08-24 00:00:00-04:00,292.8222351074219,86.75072385767845,83.89775339694873,92.4566647791379,5.798601356825941,0,True,False
2021-08-25 00:00:00-04:00,292.2320861816406,83.74481942662584,83.8467754068411,83.5409074661953,5.85513930433882,0,False,False
2021-08-26 00:00:00-04:00,289.4065246582031,76.0817741918078,81.25844166849667,65.72843923843004,5.6073092635764965,0,False,False
2021-08-27 00:00:00-04:00,290.0161437988281,72.19403861988377,78.23697398562571,60.10816788839989,5.3978700546692835,0,False,False
2021-08-30 00:00:00-04:00,293.76080322265625,77.1021173051123,77.85868842545457,75.58897506442776,5.470984587999851,0,False,False
2021-08-31 00:00:00-04:00,292.106201171875,77.06028924919939,77.59255536670285,75.99575701419244,5.333929604786249,0,False,False
2021-09-01 00:00:00-04:00,292.0578308105469,69.87149080162617,75.01886717834395,59.57673804819058,5.161906217549586,0,False,False
2021-09-02 00:00:00-04:00,291.39984130859375,62.90757141895324,70.98176859188038,46.759177073098954,4.915815726338849,0,False,False
2021-09-03 00:00:00-04:00,291.39013671875,58.227054840276196,66.73019734134566,41.22076983813727,4.666214938578378,0,False,False
2021-09-07 00:00:00-04:00,290.46124267578125,52.17526780148156,61.87855416139096,32.768695081662756,4.34338271751983,0,False,False
2021-09-08 00:00:00-04:00,290.4902648925781,48.260333129630055,57.33914715080399,30.10270508728219,4.043269413842097,0,False,False
2021-09-09 00:00:00-04:00,287.6261291503906,33.84831293756989,49.50886907972595,2.527200653257765,3.533582698890541,0,False,False
2021-09-10 00:00:00-04:00,286.1358642578125,23.686787433128085,40.90150853085999,-10.742654762335732,2.9751052219691587,0,False,False
2021-09-13 00:00:00-04:00,287.37457275390625,24.522093960171876,35.44170367396395,2.682874532587732,2.6024616631353297,0,False,False
2021-09-14 00:00:00-04:00,290.0838928222656,33.47974054158313,34.78771596317034,30.86378969840871,2.496974872771375,0,False,False
2021-09-15 00:00:00-04:00,294.9510498046875,54.17035915739615,41.248597027912275,80.0138834163639,2.774136208003938,0,True,False
